Iteracion,Fecha,Namespace,Pod,Nodo
739,2026-01-16 04:39:04,default,teastore-image-79674648d-zhlzb,luish-aspire-a315-55g
739,2026-01-16 04:39:04,default,teastore-persistence-784748b4b9-p2rjf,luish-nitro-an515-57
739,2026-01-16 04:39:04,default,teastore-recommender-74559c88-w4xnq,luish-nitro-an515-57
739,2026-01-16 04:39:04,default,teastore-registry-676858f7cd-gvtcj,leo02
739,2026-01-16 04:39:04,default,teastore-webui-558b54cc77-vxxc7,luish-nitro-an515-57
740,2026-01-16 04:39:12,default,teastore-auth-84d7ccddd9-t75l7,luish-aspire-a315-55g
740,2026-01-16 04:39:12,default,teastore-db-84f96b9dd8-k6xsj,scorpius03
740,2026-01-16 04:39:12,default,teastore-image-79674648d-tvvgd,leo02
740,2026-01-16 04:39:12,default,teastore-persistence-784748b4b9-p2rjf,luish-nitro-an515-57
740,2026-01-16 04:39:12,default,teastore-recommender-74559c88-z5kz7,scorpius03
740,2026-01-16 04:39:12,default,teastore-registry-676858f7cd-ln9ln,scorpius03
740,2026-01-16 04:39:12,default,teastore-webui-558b54cc77-vxxc7,luish-nitro-an515-57
741,2026-01-16 04:39:21,default,teastore-auth-84d7ccddd9-t75l7,luish-aspire-a315-55g
741,2026-01-16 04:39:21,default,teastore-db-84f96b9dd8-p45dw,luish-aspire-a315-55g
741,2026-01-16 04:39:21,default,teastore-image-79674648d-tvvgd,leo02
741,2026-01-16 04:39:21,default,teastore-persistence-784748b4b9-p2rjf,luish-nitro-an515-57
741,2026-01-16 04:39:21,default,teastore-recommender-74559c88-z5kz7,scorpius03
741,2026-01-16 04:39:21,default,teastore-registry-676858f7cd-mhs7p,luish-nitro-an515-57
741,2026-01-16 04:39:21,default,teastore-webui-558b54cc77-vxxc7,luish-nitro-an515-57
742,2026-01-16 04:39:34,default,teastore-auth-84d7ccddd9-wckx9,luish-nitro-an515-57
742,2026-01-16 04:39:34,default,teastore-db-84f96b9dd8-t7672,leo02
742,2026-01-16 04:39:34,default,teastore-image-79674648d-zw95q,luish-nitro-an515-57
742,2026-01-16 04:39:34,default,teastore-persistence-784748b4b9-p2rjf,luish-nitro-an515-57
742,2026-01-16 04:39:34,default,teastore-recommender-74559c88-z5kz7,scorpius03
742,2026-01-16 04:39:34,default,teastore-registry-676858f7cd-mhs7p,luish-nitro-an515-57
742,2026-01-16 04:39:34,default,teastore-webui-558b54cc77-vxxc7,luish-nitro-an515-57
743,2026-01-16 04:39:48,default,teastore-auth-84d7ccddd9-wckx9,luish-nitro-an515-57
743,2026-01-16 04:39:48,default,teastore-db-84f96b9dd8-t7672,leo02
743,2026-01-16 04:39:48,default,teastore-image-79674648d-zw95q,luish-nitro-an515-57
743,2026-01-16 04:39:48,default,teastore-persistence-784748b4b9-jgpjw,leo02
743,2026-01-16 04:39:48,default,teastore-recommender-74559c88-q7hbn,luish-aspire-a315-55g
743,2026-01-16 04:39:48,default,teastore-registry-676858f7cd-mhs7p,luish-nitro-an515-57
743,2026-01-16 04:39:48,default,teastore-webui-558b54cc77-vxxc7,luish-nitro-an515-57
744,2026-01-16 04:40:02,default,teastore-auth-84d7ccddd9-wckx9,luish-nitro-an515-57
744,2026-01-16 04:40:02,default,teastore-db-84f96b9dd8-t7672,leo02
744,2026-01-16 04:40:02,default,teastore-image-79674648d-zw95q,luish-nitro-an515-57
744,2026-01-16 04:40:02,default,teastore-persistence-784748b4b9-npbwz,luish-aspire-a315-55g
744,2026-01-16 04:40:02,default,teastore-recommender-74559c88-cmldn,luish-aspire-a315-55g
744,2026-01-16 04:40:02,default,teastore-registry-676858f7cd-krsqf,scorpius03
744,2026-01-16 04:40:02,default,teastore-webui-558b54cc77-zqzlw,luish-aspire-a315-55g
745,2026-01-16 04:40:10,default,teastore-auth-84d7ccddd9-wckx9,luish-nitro-an515-57
745,2026-01-16 04:40:10,default,teastore-db-84f96b9dd8-t7672,leo02
745,2026-01-16 04:40:10,default,teastore-image-79674648d-zw95q,luish-nitro-an515-57
745,2026-01-16 04:40:10,default,teastore-persistence-784748b4b9-r48sf,luish-aspire-a315-55g
745,2026-01-16 04:40:10,default,teastore-recommender-74559c88-cmldn,luish-aspire-a315-55g
745,2026-01-16 04:40:10,default,teastore-registry-676858f7cd-qsb8f,luish-nitro-an515-57
745,2026-01-16 04:40:10,default,teastore-webui-558b54cc77-zqzlw,luish-aspire-a315-55g
746,2026-01-16 04:40:19,default,teastore-auth-84d7ccddd9-kps6r,luish-aspire-a315-55g
746,2026-01-16 04:40:19,default,teastore-db-84f96b9dd8-qdcz5,scorpius03
746,2026-01-16 04:40:19,default,teastore-image-79674648d-xxqkt,scorpius03
746,2026-01-16 04:40:19,default,teastore-persistence-784748b4b9-r48sf,luish-aspire-a315-55g
746,2026-01-16 04:40:19,default,teastore-recommender-74559c88-rmpxm,leo02
746,2026-01-16 04:40:19,default,teastore-registry-676858f7cd-qsb8f,luish-nitro-an515-57
746,2026-01-16 04:40:19,default,teastore-webui-558b54cc77-zqzlw,luish-aspire-a315-55g
747,2026-01-16 04:40:33,default,teastore-auth-84d7ccddd9-99cbl,luish-aspire-a315-55g
747,2026-01-16 04:40:33,default,teastore-db-84f96b9dd8-hkqrx,scorpius03
747,2026-01-16 04:40:33,default,teastore-image-79674648d-mn29h,luish-nitro-an515-57
747,2026-01-16 04:40:33,default,teastore-persistence-784748b4b9-r48sf,luish-aspire-a315-55g
747,2026-01-16 04:40:33,default,teastore-recommender-74559c88-rmpxm,leo02
747,2026-01-16 04:40:33,default,teastore-registry-676858f7cd-qsb8f,luish-nitro-an515-57
747,2026-01-16 04:40:33,default,teastore-webui-558b54cc77-zqzlw,luish-aspire-a315-55g
748,2026-01-16 04:40:46,default,teastore-auth-84d7ccddd9-vb6ql,luish-aspire-a315-55g
748,2026-01-16 04:40:46,default,teastore-db-84f96b9dd8-mkpv8,luish-aspire-a315-55g
748,2026-01-16 04:40:46,default,teastore-image-79674648d-mn29h,luish-nitro-an515-57
748,2026-01-16 04:40:46,default,teastore-persistence-784748b4b9-xsl9l,leo02
748,2026-01-16 04:40:46,default,teastore-recommender-74559c88-rmpxm,leo02
748,2026-01-16 04:40:46,default,teastore-registry-676858f7cd-pzdcs,scorpius03
748,2026-01-16 04:40:46,default,teastore-webui-558b54cc77-v25dg,luish-nitro-an515-57
749,2026-01-16 04:40:55,default,teastore-auth-84d7ccddd9-vb6ql,luish-aspire-a315-55g
749,2026-01-16 04:40:55,default,teastore-db-84f96b9dd8-mkpv8,luish-aspire-a315-55g
749,2026-01-16 04:40:55,default,teastore-image-79674648d-x52wh,luish-aspire-a315-55g
749,2026-01-16 04:40:55,default,teastore-persistence-784748b4b9-xsl9l,leo02
749,2026-01-16 04:40:55,default,teastore-recommender-74559c88-rmpxm,leo02
749,2026-01-16 04:40:55,default,teastore-registry-676858f7cd-wc4c8,luish-nitro-an515-57
749,2026-01-16 04:40:55,default,teastore-webui-558b54cc77-v25dg,luish-nitro-an515-57
750,2026-01-16 04:41:03,default,teastore-auth-84d7ccddd9-w2vw2,luish-aspire-a315-55g
750,2026-01-16 04:41:03,default,teastore-db-84f96b9dd8-rxds6,luish-nitro-an515-57
750,2026-01-16 04:41:03,default,teastore-image-79674648d-x52wh,luish-aspire-a315-55g
750,2026-01-16 04:41:03,default,teastore-persistence-784748b4b9-xsl9l,leo02
750,2026-01-16 04:41:03,default,teastore-recommender-74559c88-zs5cf,luish-nitro-an515-57
750,2026-01-16 04:41:03,default,teastore-registry-676858f7cd-x8w2r,leo02
750,2026-01-16 04:41:03,default,teastore-webui-558b54cc77-v25dg,luish-nitro-an515-57
751,2026-01-16 04:41:12,default,teastore-auth-84d7ccddd9-w2vw2,luish-aspire-a315-55g
751,2026-01-16 04:41:12,default,teastore-db-84f96b9dd8-rxds6,luish-nitro-an515-57
751,2026-01-16 04:41:12,default,teastore-image-79674648d-x52wh,luish-aspire-a315-55g
751,2026-01-16 04:41:12,default,teastore-persistence-784748b4b9-xsl9l,leo02
751,2026-01-16 04:41:12,default,teastore-recommender-74559c88-zs5cf,luish-nitro-an515-57
751,2026-01-16 04:41:12,default,teastore-registry-676858f7cd-x8w2r,leo02
751,2026-01-16 04:41:12,default,teastore-webui-558b54cc77-v25dg,luish-nitro-an515-57
752,2026-01-16 04:41:20,default,teastore-auth-84d7ccddd9-w2vw2,luish-aspire-a315-55g
752,2026-01-16 04:41:20,default,teastore-db-84f96b9dd8-rxds6,luish-nitro-an515-57
752,2026-01-16 04:41:20,default,teastore-image-79674648d-zdkcd,luish-nitro-an515-57
752,2026-01-16 04:41:20,default,teastore-persistence-784748b4b9-hckhd,luish-nitro-an515-57
752,2026-01-16 04:41:20,default,teastore-recommender-74559c88-zs5cf,luish-nitro-an515-57
752,2026-01-16 04:41:20,default,teastore-registry-676858f7cd-x8w2r,leo02
752,2026-01-16 04:41:20,default,teastore-webui-558b54cc77-nc9cv,luish-nitro-an515-57
753,2026-01-16 04:41:29,default,teastore-auth-84d7ccddd9-w2vw2,luish-aspire-a315-55g
753,2026-01-16 04:41:29,default,teastore-db-84f96b9dd8-rxds6,luish-nitro-an515-57
753,2026-01-16 04:41:29,default,teastore-image-79674648d-zdkcd,luish-nitro-an515-57
753,2026-01-16 04:41:29,default,teastore-persistence-784748b4b9-kqcvf,luish-aspire-a315-55g
753,2026-01-16 04:41:29,default,teastore-recommender-74559c88-zs5cf,luish-nitro-an515-57
753,2026-01-16 04:41:29,default,teastore-registry-676858f7cd-x8w2r,leo02
753,2026-01-16 04:41:29,default,teastore-webui-558b54cc77-nxvft,luish-aspire-a315-55g
754,2026-01-16 04:41:38,default,teastore-auth-84d7ccddd9-w2vw2,luish-aspire-a315-55g
754,2026-01-16 04:41:38,default,teastore-db-84f96b9dd8-sg7s7,luish-aspire-a315-55g
754,2026-01-16 04:41:38,default,teastore-image-79674648d-zdkcd,luish-nitro-an515-57
754,2026-01-16 04:41:38,default,teastore-persistence-784748b4b9-kqcvf,luish-aspire-a315-55g
754,2026-01-16 04:41:38,default,teastore-recommender-74559c88-lg46d,leo02
754,2026-01-16 04:41:38,default,teastore-registry-676858f7cd-s7mxn,luish-nitro-an515-57
754,2026-01-16 04:41:38,default,teastore-webui-558b54cc77-nxvft,luish-aspire-a315-55g
755,2026-01-16 04:41:46,default,teastore-auth-84d7ccddd9-sxkx6,luish-aspire-a315-55g
755,2026-01-16 04:41:46,default,teastore-db-84f96b9dd8-t5qzz,leo02
755,2026-01-16 04:41:46,default,teastore-image-79674648d-zdkcd,luish-nitro-an515-57
755,2026-01-16 04:41:46,default,teastore-persistence-784748b4b9-qslbw,leo02
755,2026-01-16 04:41:46,default,teastore-recommender-74559c88-l8l4v,luish-nitro-an515-57
755,2026-01-16 04:41:46,default,teastore-registry-676858f7cd-v6l6j,luish-aspire-a315-55g
755,2026-01-16 04:41:46,default,teastore-webui-558b54cc77-nxvft,luish-aspire-a315-55g
756,2026-01-16 04:41:55,default,teastore-auth-84d7ccddd9-v8skg,luish-nitro-an515-57
756,2026-01-16 04:41:55,default,teastore-db-84f96b9dd8-t5qzz,leo02
756,2026-01-16 04:41:55,default,teastore-image-79674648d-jtnwj,leo02
756,2026-01-16 04:41:55,default,teastore-persistence-784748b4b9-qslbw,leo02
756,2026-01-16 04:41:55,default,teastore-recommender-74559c88-rbpmr,scorpius03
756,2026-01-16 04:41:55,default,teastore-registry-676858f7cd-v6l6j,luish-aspire-a315-55g
756,2026-01-16 04:41:55,default,teastore-webui-558b54cc77-nxvft,luish-aspire-a315-55g
757,2026-01-16 04:42:03,default,teastore-auth-84d7ccddd9-xn724,scorpius03
757,2026-01-16 04:42:03,default,teastore-db-84f96b9dd8-t9cwp,scorpius03
757,2026-01-16 04:42:03,default,teastore-image-79674648d-hpl9x,luish-nitro-an515-57
757,2026-01-16 04:42:03,default,teastore-persistence-784748b4b9-xnrpc,scorpius03
757,2026-01-16 04:42:03,default,teastore-recommender-74559c88-rbpmr,scorpius03
757,2026-01-16 04:42:03,default,teastore-registry-676858f7cd-v6l6j,luish-aspire-a315-55g
757,2026-01-16 04:42:03,default,teastore-webui-558b54cc77-nxvft,luish-aspire-a315-55g
758,2026-01-16 04:42:12,default,teastore-auth-84d7ccddd9-xn724,scorpius03
758,2026-01-16 04:42:12,default,teastore-db-84f96b9dd8-t9cwp,scorpius03
758,2026-01-16 04:42:12,default,teastore-image-79674648d-xllpz,luish-nitro-an515-57
758,2026-01-16 04:42:12,default,teastore-persistence-784748b4b9-xnrpc,scorpius03
758,2026-01-16 04:42:12,default,teastore-recommender-74559c88-rbpmr,scorpius03
758,2026-01-16 04:42:12,default,teastore-registry-676858f7cd-v6l6j,luish-aspire-a315-55g
758,2026-01-16 04:42:12,default,teastore-webui-558b54cc77-xl95g,luish-nitro-an515-57
759,2026-01-16 04:42:21,default,teastore-auth-84d7ccddd9-xn724,scorpius03
759,2026-01-16 04:42:21,default,teastore-db-84f96b9dd8-t9cwp,scorpius03
759,2026-01-16 04:42:21,default,teastore-image-79674648d-xllpz,luish-nitro-an515-57
759,2026-01-16 04:42:21,default,teastore-persistence-784748b4b9-xnrpc,scorpius03
759,2026-01-16 04:42:21,default,teastore-recommender-74559c88-rbpmr,scorpius03
759,2026-01-16 04:42:21,default,teastore-registry-676858f7cd-v6l6j,luish-aspire-a315-55g
759,2026-01-16 04:42:21,default,teastore-webui-558b54cc77-xl95g,luish-nitro-an515-57
760,2026-01-16 04:42:30,default,teastore-auth-84d7ccddd9-xn724,scorpius03
760,2026-01-16 04:42:30,default,teastore-db-84f96b9dd8-tjfkh,leo02
760,2026-01-16 04:42:30,default,teastore-image-79674648d-xllpz,luish-nitro-an515-57
760,2026-01-16 04:42:30,default,teastore-persistence-784748b4b9-zxzpl,luish-aspire-a315-55g
760,2026-01-16 04:42:30,default,teastore-recommender-74559c88-q85tn,luish-nitro-an515-57
760,2026-01-16 04:42:30,default,teastore-registry-676858f7cd-r8b2m,leo02
760,2026-01-16 04:42:30,default,teastore-webui-558b54cc77-xl95g,luish-nitro-an515-57
761,2026-01-16 04:42:38,default,teastore-auth-84d7ccddd9-sxjds,scorpius03
761,2026-01-16 04:42:38,default,teastore-db-84f96b9dd8-tjfkh,leo02
761,2026-01-16 04:42:38,default,teastore-image-79674648d-xllpz,luish-nitro-an515-57
761,2026-01-16 04:42:38,default,teastore-persistence-784748b4b9-zxzpl,luish-aspire-a315-55g
761,2026-01-16 04:42:38,default,teastore-recommender-74559c88-zwf4w,luish-aspire-a315-55g
761,2026-01-16 04:42:38,default,teastore-registry-676858f7cd-r8b2m,leo02
761,2026-01-16 04:42:38,default,teastore-webui-558b54cc77-xl95g,luish-nitro-an515-57
762,2026-01-16 04:42:57,default,teastore-auth-84d7ccddd9-wp5xq,scorpius03
762,2026-01-16 04:42:57,default,teastore-db-84f96b9dd8-lsqr6,scorpius03
762,2026-01-16 04:42:57,default,teastore-image-79674648d-nvf86,luish-aspire-a315-55g
762,2026-01-16 04:42:57,default,teastore-persistence-784748b4b9-zxzpl,luish-aspire-a315-55g
762,2026-01-16 04:42:57,default,teastore-recommender-74559c88-zwf4w,luish-aspire-a315-55g
762,2026-01-16 04:42:57,default,teastore-registry-676858f7cd-5nk99,scorpius03
762,2026-01-16 04:42:57,default,teastore-webui-558b54cc77-xfd4j,scorpius03
763,2026-01-16 04:43:26,default,teastore-auth-84d7ccddd9-wp5xq,scorpius03
763,2026-01-16 04:43:26,default,teastore-db-84f96b9dd8-wmffl,leo02
763,2026-01-16 04:43:26,default,teastore-image-79674648d-qp5tp,luish-nitro-an515-57
763,2026-01-16 04:43:26,default,teastore-persistence-784748b4b9-tzmvq,luish-aspire-a315-55g
763,2026-01-16 04:43:26,default,teastore-recommender-74559c88-svdbd,leo02
763,2026-01-16 04:43:26,default,teastore-registry-676858f7cd-wl4bc,leo02
763,2026-01-16 04:43:26,default,teastore-webui-558b54cc77-xfd4j,scorpius03
764,2026-01-16 04:43:54,default,teastore-auth-84d7ccddd9-p9mm2,luish-aspire-a315-55g
764,2026-01-16 04:43:54,default,teastore-db-84f96b9dd8-zl4mr,scorpius03
764,2026-01-16 04:43:54,default,teastore-image-79674648d-qp5tp,luish-nitro-an515-57
764,2026-01-16 04:43:54,default,teastore-persistence-784748b4b9-cgt9n,luish-aspire-a315-55g
764,2026-01-16 04:43:54,default,teastore-recommender-74559c88-svdbd,leo02
764,2026-01-16 04:43:54,default,teastore-registry-676858f7cd-wl4bc,leo02
764,2026-01-16 04:43:54,default,teastore-webui-558b54cc77-hgqgz,scorpius03
765,2026-01-16 04:44:23,default,teastore-auth-84d7ccddd9-7khg9,luish-aspire-a315-55g
765,2026-01-16 04:44:23,default,teastore-db-84f96b9dd8-zl4mr,scorpius03
765,2026-01-16 04:44:23,default,teastore-image-79674648d-qp5tp,luish-nitro-an515-57
765,2026-01-16 04:44:23,default,teastore-persistence-784748b4b9-twh9l,luish-aspire-a315-55g
765,2026-01-16 04:44:23,default,teastore-recommender-74559c88-kz9lm,luish-aspire-a315-55g
765,2026-01-16 04:44:23,default,teastore-registry-676858f7cd-htwkk,scorpius03
765,2026-01-16 04:44:23,default,teastore-webui-558b54cc77-kx47k,leo02
766,2026-01-16 04:44:41,default,teastore-auth-84d7ccddd9-vs7j4,luish-nitro-an515-57
766,2026-01-16 04:44:41,default,teastore-db-84f96b9dd8-zl4mr,scorpius03
766,2026-01-16 04:44:41,default,teastore-image-79674648d-zg8hk,leo02
766,2026-01-16 04:44:41,default,teastore-persistence-784748b4b9-wwmk7,luish-nitro-an515-57
766,2026-01-16 04:44:41,default,teastore-recommender-74559c88-kz9lm,luish-aspire-a315-55g
766,2026-01-16 04:44:41,default,teastore-registry-676858f7cd-qkwdf,luish-aspire-a315-55g
766,2026-01-16 04:44:41,default,teastore-webui-558b54cc77-vsj9z,luish-aspire-a315-55g
767,2026-01-16 04:44:50,default,teastore-auth-84d7ccddd9-vs7j4,luish-nitro-an515-57
767,2026-01-16 04:44:50,default,teastore-db-84f96b9dd8-pthmp,luish-nitro-an515-57
767,2026-01-16 04:44:50,default,teastore-image-79674648d-zg8hk,leo02
767,2026-01-16 04:44:50,default,teastore-persistence-784748b4b9-wwmk7,luish-nitro-an515-57
767,2026-01-16 04:44:50,default,teastore-recommender-74559c88-hzfr7,scorpius03
767,2026-01-16 04:44:50,default,teastore-registry-676858f7cd-sn8tz,luish-aspire-a315-55g
767,2026-01-16 04:44:50,default,teastore-webui-558b54cc77-wwj8q,scorpius03
768,2026-01-16 04:45:04,default,teastore-auth-84d7ccddd9-vs7j4,luish-nitro-an515-57
768,2026-01-16 04:45:04,default,teastore-db-84f96b9dd8-zqwct,luish-nitro-an515-57
768,2026-01-16 04:45:04,default,teastore-image-79674648d-zg8hk,leo02
768,2026-01-16 04:45:04,default,teastore-persistence-784748b4b9-wwmk7,luish-nitro-an515-57
768,2026-01-16 04:45:04,default,teastore-recommender-74559c88-jwvbn,leo02
768,2026-01-16 04:45:04,default,teastore-registry-676858f7cd-trd2v,luish-nitro-an515-57
768,2026-01-16 04:45:04,default,teastore-webui-558b54cc77-wwj8q,scorpius03
769,2026-01-16 04:45:12,default,teastore-auth-84d7ccddd9-vjccp,luish-nitro-an515-57
769,2026-01-16 04:45:12,default,teastore-db-84f96b9dd8-zqwct,luish-nitro-an515-57
769,2026-01-16 04:45:12,default,teastore-image-79674648d-wzgcw,scorpius03
769,2026-01-16 04:45:12,default,teastore-persistence-784748b4b9-qwfnb,leo02
769,2026-01-16 04:45:12,default,teastore-recommender-74559c88-jwvbn,leo02
769,2026-01-16 04:45:12,default,teastore-registry-676858f7cd-trd2v,luish-nitro-an515-57
769,2026-01-16 04:45:12,default,teastore-webui-558b54cc77-xdqxq,luish-aspire-a315-55g
770,2026-01-16 04:45:26,default,teastore-auth-84d7ccddd9-vjccp,luish-nitro-an515-57
770,2026-01-16 04:45:26,default,teastore-db-84f96b9dd8-zqwct,luish-nitro-an515-57
770,2026-01-16 04:45:26,default,teastore-image-79674648d-wzgcw,scorpius03
770,2026-01-16 04:45:26,default,teastore-persistence-784748b4b9-qwfnb,leo02
770,2026-01-16 04:45:26,default,teastore-recommender-74559c88-jwvbn,leo02
770,2026-01-16 04:45:26,default,teastore-registry-676858f7cd-trd2v,luish-nitro-an515-57
770,2026-01-16 04:45:26,default,teastore-webui-558b54cc77-xdqxq,luish-aspire-a315-55g
771,2026-01-16 04:45:44,default,teastore-auth-84d7ccddd9-jl2t9,luish-nitro-an515-57
771,2026-01-16 04:45:44,default,teastore-db-84f96b9dd8-vdrc5,scorpius03
771,2026-01-16 04:45:44,default,teastore-image-79674648d-wtnd5,luish-nitro-an515-57
771,2026-01-16 04:45:44,default,teastore-persistence-784748b4b9-qwfnb,leo02
771,2026-01-16 04:45:44,default,teastore-recommender-74559c88-h8kn6,leo02
771,2026-01-16 04:45:44,default,teastore-registry-676858f7cd-q2vcz,scorpius03
771,2026-01-16 04:45:44,default,teastore-webui-558b54cc77-xdqxq,luish-aspire-a315-55g
772,2026-01-16 04:45:53,default,teastore-auth-84d7ccddd9-ngrbx,leo02
772,2026-01-16 04:45:53,default,teastore-db-84f96b9dd8-vdrc5,scorpius03
772,2026-01-16 04:45:53,default,teastore-image-79674648d-qbx2d,luish-aspire-a315-55g
772,2026-01-16 04:45:53,default,teastore-persistence-784748b4b9-lhmhc,scorpius03
772,2026-01-16 04:45:53,default,teastore-recommender-74559c88-g574b,scorpius03
772,2026-01-16 04:45:53,default,teastore-registry-676858f7cd-q2vcz,scorpius03
772,2026-01-16 04:45:53,default,teastore-webui-558b54cc77-xdqxq,luish-aspire-a315-55g
773,2026-01-16 04:46:02,default,teastore-auth-84d7ccddd9-ngrbx,leo02
773,2026-01-16 04:46:02,default,teastore-db-84f96b9dd8-vdrc5,scorpius03
773,2026-01-16 04:46:02,default,teastore-image-79674648d-qbx2d,luish-aspire-a315-55g
773,2026-01-16 04:46:02,default,teastore-persistence-784748b4b9-z4p4b,leo02
773,2026-01-16 04:46:02,default,teastore-recommender-74559c88-g574b,scorpius03
773,2026-01-16 04:46:02,default,teastore-registry-676858f7cd-q2vcz,scorpius03
773,2026-01-16 04:46:02,default,teastore-webui-558b54cc77-zf2x2,luish-nitro-an515-57
774,2026-01-16 04:46:10,default,teastore-auth-84d7ccddd9-njhhx,leo02
774,2026-01-16 04:46:10,default,teastore-db-84f96b9dd8-vdrc5,scorpius03
774,2026-01-16 04:46:10,default,teastore-image-79674648d-qhtw9,scorpius03
774,2026-01-16 04:46:10,default,teastore-persistence-784748b4b9-z4p4b,leo02
774,2026-01-16 04:46:10,default,teastore-recommender-74559c88-g574b,scorpius03
774,2026-01-16 04:46:10,default,teastore-registry-676858f7cd-q2vcz,scorpius03
774,2026-01-16 04:46:10,default,teastore-webui-558b54cc77-zf2x2,luish-nitro-an515-57
775,2026-01-16 04:46:19,default,teastore-auth-84d7ccddd9-njhhx,leo02
775,2026-01-16 04:46:19,default,teastore-db-84f96b9dd8-tgbs9,leo02
